Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
Loyal Customer,59,Business travel,Eco,3013,1,5,5,5,1,1,1,1,1,3,1,3,3,1,0,5.0,0
Loyal Customer,66,Personal Travel,Eco,2680,3,4,4,3,4,4,4,4,3,4,4,5,5,4,29,24.0,0
disloyal Customer,25,Business travel,Eco,2317,1,1,1,3,3,1,3,3,5,4,4,4,4,3,2,0.0,0
Loyal Customer,44,Business travel,Business,2558,4,4,4,4,5,4,4,4,4,4,4,5,4,3,0,16.0,1
Loyal Customer,47,Business travel,Business,1698,4,4,5,4,5,4,5,5,5,5,4,5,5,5,0,15.0,1
Loyal Customer,19,Personal Travel,Eco,2494,5,0,5,1,4,5,4,4,3,2,5,5,4,4,0,5.0,1
disloyal Customer,34,Business travel,Business,2598,1,0,0,5,0,3,4,3,2,5,5,4,4,4,64,134.0,0
disloyal Customer,27,Business travel,Business,3050,1,1,1,1,2,1,3,2,4,4,4,5,5,2,35,6.0,0
Loyal Customer,54,Business travel,Eco,1902,4,4,3,4,4,4,4,4,5,1,4,1,5,4,0,0.0,1
Loyal Customer,15,Personal Travel,Eco,2157,2,1,2,3,5,2,1,5,2,3,2,2,4,5,0,0.0,0
Loyal Customer,30,Business travel,Business,3935,2,2,3,2,4,4,3,4,1,3,3,5,4,4,0,0.0,1
Loyal Customer,57,Business travel,Business,3453,2,2,2,2,2,5,5,4,4,4,4,4,4,5,0,0.0,1
disloyal Customer,39,Business travel,Business,2175,1,1,1,3,5,1,3,5,2,1,2,4,2,5,50,54.0,0
Loyal Customer,36,Business travel,Eco,2141,4,4,2,4,4,5,4,4,4,1,4,3,4,4,0,0.0,1
Loyal Customer,34,Business travel,Business,3827,3,5,5,5,2,3,4,3,3,3,3,4,3,4,114,119.0,0
Loyal Customer,23,Personal Travel,Eco,2674,2,4,2,3,2,2,2,2,5,5,2,3,4,2,7,0.0,0
Loyal Customer,58,Business travel,Business,3098,1,1,1,1,3,4,5,3,3,4,3,4,3,5,16,12.0,1
disloyal Customer,13,Business travel,Eco,2305,2,2,2,3,3,2,3,3,2,4,4,3,3,3,0,2.0,0
disloyal Customer,25,Business travel,Business,1616,5,0,5,1,5,5,5,5,5,5,4,5,4,5,0,3.0,1
Loyal Customer,44,Business travel,Business,2437,2,2,5,2,3,4,5,5,5,5,5,3,5,4,0,0.0,1
Loyal Customer,32,Business travel,Business,1931,1,1,3,3,1,2,1,1,4,1,3,1,3,1,14,80.0,0
Loyal Customer,55,Business travel,Business,3532,3,3,3,3,2,5,5,4,4,4,4,3,4,3,0,0.0,1
Loyal Customer,59,Personal Travel,Eco,2990,4,2,4,3,1,4,1,1,4,4,2,4,3,1,0,0.0,0
Loyal Customer,16,Personal Travel,Eco,1799,1,1,1,4,2,1,2,2,3,4,4,1,3,2,35,50.0,0
Loyal Customer,44,Business travel,Business,298,5,5,5,5,5,4,5,5,5,5,4,3,5,3,3,7.0,1
Loyal Customer,51,Business travel,Business,572,4,4,4,4,2,4,5,4,4,4,4,3,4,5,0,0.0,1
Loyal Customer,16,Personal Travel,Eco,2245,0,5,0,3,4,0,4,4,3,3,4,5,4,4,127,118.0,1
Loyal Customer,43,Business travel,Business,1447,1,2,2,2,5,4,4,1,1,1,1,3,1,1,14,9.0,0
Loyal Customer,8,Personal Travel,Eco,1597,2,2,2,4,4,2,4,4,3,4,3,4,4,4,17,13.0,0
Loyal Customer,23,Business travel,Business,2171,5,5,5,5,4,4,4,4,5,5,4,5,4,4,0,0.0,1
Loyal Customer,49,Personal Travel,Eco,649,3,3,3,3,5,5,4,5,5,5,5,3,5,5,13,17.0,1
Loyal Customer,48,Business travel,Business,2046,3,3,3,3,3,4,4,2,2,2,2,4,2,4,2,0.0,1
Loyal Customer,20,Personal Travel,Eco,1691,3,5,3,3,2,3,2,2,3,5,5,5,4,2,0,0.0,0
Loyal Customer,22,Personal Travel,Eco,4272,4,5,3,4,5,3,5,5,2,4,1,5,5,5,0,0.0,0
disloyal Customer,22,Business travel,Eco,1519,2,2,2,3,5,2,5,5,3,2,4,1,3,5,0,0.0,0
Loyal Customer,36,Business travel,Business,3810,4,4,4,4,3,4,2,3,3,4,3,5,3,4,0,,1
Loyal Customer,27,Personal Travel,Eco,1925,3,5,3,5,4,3,4,4,4,2,5,5,5,4,0,0.0,0
Loyal Customer,22,Business travel,Business,5294,1,5,5,5,1,2,1,1,3,3,4,3,3,1,0,0.0,0
Loyal Customer,37,Business travel,Business,2264,1,1,2,1,4,4,5,4,4,4,4,3,4,4,1,5.0,1
Loyal Customer,54,Personal Travel,Eco,334,5,2,5,3,5,3,3,4,4,5,4,4,4,1,0,11.0,1
Loyal Customer,65,Personal Travel,Eco,2035,3,4,4,2,1,4,1,1,3,2,5,4,4,1,0,0.0,0
Loyal Customer,36,Business travel,Business,1204,2,2,2,2,3,4,4,4,4,4,4,5,4,3,7,4.0,1
Loyal Customer,37,Business travel,Eco,1395,5,3,3,3,5,4,5,5,4,4,3,1,3,5,0,0.0,0
Loyal Customer,15,Business travel,Business,2087,2,2,2,2,5,5,5,5,5,3,5,3,5,5,0,0.0,1
Loyal Customer,44,Business travel,Business,3817,4,5,5,5,4,4,4,3,1,3,3,4,1,4,171,175.0,0
Loyal Customer,49,Business travel,Eco Plus,2347,4,1,1,1,4,4,4,4,3,4,5,3,2,4,0,0.0,1
disloyal Customer,35,Business travel,Business,2246,3,4,4,3,3,4,3,3,3,4,4,5,4,3,17,21.0,0
disloyal Customer,39,Business travel,Business,1310,1,1,1,1,2,1,2,2,5,2,2,1,2,2,0,0.0,0
Loyal Customer,54,Personal Travel,Eco,1369,4,3,4,1,4,4,4,4,3,3,3,1,2,4,0,0.0,1
Loyal Customer,49,Personal Travel,Eco,1990,2,4,2,3,3,2,3,3,5,4,5,5,5,3,0,0.0,0
disloyal Customer,52,Business travel,Business,2447,4,3,3,1,4,4,4,4,5,4,4,3,5,4,0,6.0,0
disloyal Customer,22,Business travel,Eco,964,1,4,1,3,4,1,5,4,2,4,3,1,4,4,0,0.0,0
Loyal Customer,47,Personal Travel,Eco,2089,2,4,2,2,5,2,5,5,3,5,5,3,4,5,37,22.0,0
Loyal Customer,36,Personal Travel,Eco,1337,1,5,1,3,3,1,3,3,4,1,2,1,3,3,0,0.0,0
disloyal Customer,21,Business travel,Eco,3625,2,2,2,3,2,2,5,2,2,5,4,1,4,2,0,0.0,0
Loyal Customer,10,Business travel,Business,3590,1,3,3,3,1,1,1,1,1,3,4,3,3,1,6,3.0,0
Loyal Customer,25,Personal Travel,Eco,1245,0,5,0,3,4,0,4,4,5,2,5,4,4,4,0,0.0,1
disloyal Customer,39,Business travel,Business,1880,2,2,2,4,4,2,4,4,5,5,5,3,5,4,0,14.0,0
Loyal Customer,48,Business travel,Eco Plus,2674,3,1,1,1,3,3,3,3,2,2,2,4,2,3,12,11.0,1
Loyal Customer,47,Business travel,Eco Plus,215,3,2,2,2,3,4,3,4,4,3,4,4,4,2,53,62.0,0
Loyal Customer,44,Business travel,Eco,3192,4,2,2,2,4,4,4,4,4,3,1,5,5,4,130,111.0,1
Loyal Customer,30,Business travel,Eco,1338,4,3,5,5,4,4,4,4,5,2,2,2,3,4,0,3.0,1
disloyal Customer,28,Business travel,Eco,2607,2,2,2,4,5,2,2,5,3,2,2,3,2,5,26,14.0,0
Loyal Customer,47,Business travel,Business,437,3,3,3,3,2,4,4,4,4,4,4,4,4,4,111,101.0,1
Loyal Customer,46,Business travel,Business,1121,5,5,4,5,4,5,4,5,5,5,5,3,5,3,1,0.0,1
Loyal Customer,50,Business travel,Business,3422,5,5,5,5,4,5,4,4,4,4,4,4,4,3,5,0.0,1
Loyal Customer,39,Business travel,Eco,1181,3,1,1,1,3,3,3,3,3,3,3,3,2,3,0,14.0,0
Loyal Customer,28,Personal Travel,Business,2386,3,5,3,2,5,3,5,5,5,5,5,3,4,5,0,0.0,0
Loyal Customer,42,Business travel,Business,271,3,3,5,3,5,5,4,4,4,4,4,3,4,5,0,0.0,1
Loyal Customer,43,Business travel,Business,3082,2,2,2,2,1,1,1,3,3,3,3,3,3,3,39,20.0,1
Loyal Customer,53,Business travel,Eco,602,4,4,4,4,2,4,4,4,4,4,4,1,4,3,0,0.0,0
Loyal Customer,30,Personal Travel,Eco,2686,0,3,0,2,4,0,4,4,2,1,3,1,3,4,3,0.0,1
Loyal Customer,45,Business travel,Business,3792,2,3,2,2,2,4,5,4,4,5,4,5,4,3,88,84.0,1
Loyal Customer,44,Business travel,Eco,758,2,1,1,1,4,3,3,2,2,2,2,3,2,4,0,0.0,0
Loyal Customer,40,Business travel,Business,1606,4,4,4,4,4,4,4,4,4,4,4,3,4,5,0,10.0,1
Loyal Customer,17,Business travel,Business,3930,4,4,4,4,4,4,4,4,4,2,4,4,1,4,3,0.0,0
Loyal Customer,58,Business travel,Business,1495,5,5,5,5,5,5,4,5,5,5,5,4,5,3,4,5.0,1
Loyal Customer,36,Personal Travel,Eco,2139,0,3,0,2,3,2,2,5,5,0,5,1,5,3,0,3.0,1
Loyal Customer,17,Personal Travel,Eco,2312,3,5,3,5,2,3,4,2,4,4,4,4,5,2,0,0.0,0
Loyal Customer,52,Business travel,Business,1585,4,4,2,4,3,5,5,5,5,5,5,5,5,5,3,0.0,1
Loyal Customer,47,Business travel,Business,1639,4,4,4,4,4,4,5,5,5,5,5,3,5,4,5,0.0,1
Loyal Customer,43,Business travel,Business,1468,1,1,1,1,5,5,5,1,1,2,1,3,1,3,42,25.0,1
Loyal Customer,41,Business travel,Business,2689,2,2,2,2,3,5,4,5,5,4,5,4,5,3,16,19.0,1
Loyal Customer,40,Personal Travel,Eco Plus,2239,4,1,1,1,3,3,5,5,5,4,5,4,5,4,0,0.0,1
Loyal Customer,59,Business travel,Business,340,3,3,3,3,3,5,5,5,5,5,5,4,5,3,0,0.0,1
Loyal Customer,47,Business travel,Business,1720,2,2,2,2,5,5,4,5,5,5,5,4,5,5,0,9.0,1
Loyal Customer,44,Business travel,Business,3160,3,1,1,1,1,3,1,3,3,3,3,1,3,1,12,41.0,0
Loyal Customer,49,Business travel,Business,1747,5,5,5,5,2,4,5,3,3,3,3,4,3,5,23,23.0,1
Loyal Customer,27,Personal Travel,Eco,2365,4,4,4,5,3,4,5,3,4,2,4,5,5,3,67,87.0,0
Loyal Customer,33,Personal Travel,Eco,1135,1,1,1,1,2,4,5,4,4,4,4,3,4,3,0,0.0,1
Loyal Customer,17,Personal Travel,Eco,2007,5,5,5,5,4,5,4,3,3,4,3,3,3,5,5,2.0,1
Loyal Customer,52,Business travel,Business,3447,1,3,3,3,4,4,3,1,1,1,1,2,1,1,41,57.0,0
Loyal Customer,59,Personal Travel,Eco,1770,2,5,2,3,2,2,2,2,4,2,5,4,5,2,0,13.0,0
disloyal Customer,23,Business travel,Eco,1998,3,0,3,5,4,3,4,4,1,4,3,2,1,4,0,3.0,0
Loyal Customer,36,Business travel,Business,410,3,3,3,3,5,5,5,4,4,5,4,5,4,4,0,0.0,1
disloyal Customer,26,Business travel,Eco,2180,3,3,3,5,5,3,5,5,1,3,3,2,1,5,0,0.0,0
Loyal Customer,42,Business travel,Business,738,2,2,2,2,4,5,5,4,4,4,4,5,4,5,0,0.0,1
Loyal Customer,15,Personal Travel,Eco,1841,2,2,2,2,4,5,5,2,2,2,2,3,2,5,8,12.0,1
Loyal Customer,78,Business travel,Business,2741,5,5,5,5,5,4,5,5,5,5,5,3,5,4,0,0.0,1
Loyal Customer,40,Business travel,Business,339,2,2,2,2,2,4,4,5,5,5,5,5,5,3,0,0.0,1
Loyal Customer,53,Business travel,Eco,2029,4,5,5,5,3,4,3,3,5,1,2,2,5,3,0,4.0,1
Loyal Customer,67,Business travel,Eco Plus,3156,1,4,4,4,1,1,1,1,2,4,4,4,4,1,11,0.0,0
Loyal Customer,39,Personal Travel,Eco,2348,5,5,2,5,2,5,5,4,4,4,4,4,4,5,0,19.0,1
disloyal Customer,20,Business travel,Eco,1542,3,5,4,2,2,4,2,2,4,5,3,1,2,2,0,0.0,0
Loyal Customer,42,Business travel,Eco,1523,4,4,4,4,3,4,3,3,5,3,2,4,4,3,4,3.0,1
Loyal Customer,57,Business travel,Business,834,2,2,3,2,5,2,1,4,4,4,4,5,4,4,0,0.0,1
Loyal Customer,32,Personal Travel,Eco,1949,3,4,3,4,4,3,4,4,2,1,2,3,3,4,0,0.0,0
disloyal Customer,57,Business travel,Eco,1219,1,3,1,3,1,1,1,1,1,1,3,1,3,1,0,0.0,0
disloyal Customer,25,Business travel,Business,1587,1,0,1,4,3,1,1,3,5,5,5,4,4,3,0,0.0,0
Loyal Customer,57,Personal Travel,Eco Plus,488,4,2,4,4,5,4,3,1,1,4,1,4,1,2,6,0.0,0
disloyal Customer,44,Business travel,Eco,2642,3,3,3,4,4,3,4,4,3,2,1,2,1,4,1,0.0,0
Loyal Customer,51,Personal Travel,Eco,3689,2,4,2,1,2,2,4,2,3,2,4,5,5,2,0,20.0,0
Loyal Customer,48,Business travel,Business,565,5,5,5,5,3,4,5,4,4,4,4,4,4,4,0,0.0,1
disloyal Customer,18,Business travel,Eco,1975,2,2,2,4,4,2,4,4,5,2,5,4,4,4,0,0.0,0
disloyal Customer,40,Business travel,Business,1909,4,4,4,5,4,3,3,1,1,4,4,3,4,3,106,143.0,1
Loyal Customer,37,Personal Travel,Eco,2095,5,0,5,4,4,5,4,4,3,5,4,5,4,4,8,5.0,1
Loyal Customer,41,Business travel,Business,3617,5,5,1,5,2,4,5,5,5,5,5,5,5,5,0,0.0,1
Loyal Customer,59,Business travel,Business,1661,4,4,4,4,4,3,5,5,5,5,5,5,5,3,10,4.0,1
Loyal Customer,54,Business travel,Eco,4225,4,3,3,3,4,4,4,5,3,4,5,4,3,4,0,0.0,1
Loyal Customer,56,Business travel,Business,3932,4,4,4,4,2,1,1,5,5,5,5,5,5,1,0,0.0,1
disloyal Customer,36,Business travel,Eco,1990,1,0,1,5,1,1,1,1,3,5,1,2,5,1,5,4.0,0
Loyal Customer,29,Business travel,Business,3688,1,1,2,1,4,4,4,4,5,3,4,5,4,4,5,33.0,1
Loyal Customer,10,Personal Travel,Eco,2068,2,4,2,1,5,2,5,5,5,2,4,3,5,5,27,28.0,0
Loyal Customer,59,Business travel,Eco,83,2,1,1,1,1,3,3,2,2,2,2,3,2,2,0,0.0,0
Loyal Customer,37,Personal Travel,Eco,1684,3,3,3,3,2,3,2,2,4,1,5,1,5,2,0,0.0,0
Loyal Customer,38,Personal Travel,Eco,3998,5,3,5,2,5,4,3,1,5,3,5,3,1,3,2,0.0,1
Loyal Customer,31,Personal Travel,Eco,1591,2,4,2,3,2,2,2,2,1,5,2,1,2,2,23,20.0,0
Loyal Customer,53,Business travel,Eco Plus,1795,3,4,4,4,3,3,3,3,5,1,3,4,3,3,0,0.0,1
Loyal Customer,40,Business travel,Business,4756,1,1,3,1,3,3,3,5,2,4,4,3,4,3,153,151.0,1
Loyal Customer,48,Personal Travel,Eco,1451,1,1,1,1,5,5,5,4,4,5,4,3,4,4,0,0.0,1
Loyal Customer,25,Personal Travel,Eco,1857,2,4,2,1,1,2,1,1,3,3,5,5,5,1,0,0.0,0
Loyal Customer,45,Business travel,Business,2008,3,3,3,3,2,4,4,4,4,4,4,3,4,4,46,59.0,1
disloyal Customer,37,Business travel,Eco,1688,5,5,5,3,2,5,2,2,4,3,2,3,1,2,0,0.0,1
Loyal Customer,62,Personal Travel,Eco Plus,489,5,3,3,3,2,2,5,5,5,5,5,2,5,4,21,23.0,1
Loyal Customer,59,Business travel,Eco,346,2,1,1,1,4,3,3,3,3,2,3,1,3,4,0,0.0,0
Loyal Customer,24,Personal Travel,Eco,1572,3,3,3,3,4,5,5,3,3,3,3,5,3,5,14,13.0,1
Loyal Customer,21,Personal Travel,Eco,2167,2,4,2,1,5,2,5,5,5,4,4,3,4,5,9,0.0,0
disloyal Customer,55,Business travel,Eco Plus,912,4,4,4,3,4,4,5,4,5,3,4,5,1,4,0,0.0,0
Loyal Customer,66,Personal Travel,Eco,4127,1,3,1,3,1,3,3,3,4,4,4,3,4,3,9,42.0,0
Loyal Customer,54,Business travel,Business,2238,5,5,5,5,3,5,5,5,5,4,5,4,5,4,0,0.0,1
Loyal Customer,45,Business travel,Business,1460,4,4,4,4,5,4,5,4,4,4,4,5,4,4,83,84.0,1
disloyal Customer,36,Business travel,Eco,1900,1,4,1,3,4,1,4,4,2,5,4,1,3,4,82,76.0,0
Loyal Customer,43,Business travel,Eco,2332,5,4,4,4,4,5,4,4,4,2,4,4,2,4,18,0.0,1
Loyal Customer,50,Personal Travel,Eco,414,4,4,4,4,5,4,5,4,4,4,4,3,4,4,15,3.0,1
Loyal Customer,41,Business travel,Business,1290,3,5,4,5,4,4,3,3,3,3,3,1,3,4,0,0.0,0
disloyal Customer,27,Business travel,Eco,1785,3,4,3,4,3,3,3,3,4,5,5,2,4,3,0,2.0,0
Loyal Customer,30,Business travel,Business,1916,3,3,3,3,4,4,4,4,5,5,4,3,5,4,0,1.0,1
Loyal Customer,29,Business travel,Business,3724,1,2,1,1,1,1,1,1,1,3,2,4,4,1,0,0.0,0
Loyal Customer,42,Personal Travel,Eco,1725,2,5,2,3,1,2,1,1,3,4,5,5,5,1,61,61.0,0
Loyal Customer,45,Personal Travel,Eco,3946,0,0,0,1,1,0,1,1,5,1,5,1,2,1,2,0.0,1
Loyal Customer,29,Business travel,Business,2447,1,1,1,1,3,3,3,3,3,4,4,4,4,3,0,0.0,1
Loyal Customer,41,Business travel,Business,2590,5,5,5,5,5,5,5,5,2,4,5,5,3,5,14,38.0,1
Loyal Customer,51,Business travel,Business,781,5,5,2,5,2,4,4,5,5,5,5,4,5,3,28,32.0,1
Loyal Customer,45,Business travel,Eco,59,4,5,5,5,5,3,1,4,4,4,4,2,4,1,0,0.0,1
Loyal Customer,28,Business travel,Business,2774,2,2,3,2,3,3,3,3,3,3,4,4,4,3,8,0.0,1
Loyal Customer,24,Business travel,Business,4263,3,3,3,3,5,5,5,5,1,1,4,4,4,5,10,0.0,1
Loyal Customer,48,Business travel,Business,3852,2,2,2,2,4,4,4,5,5,5,5,4,5,5,6,0.0,1
Loyal Customer,43,Personal Travel,Eco,1020,1,1,1,1,4,5,5,4,4,4,4,3,4,3,14,5.0,1
disloyal Customer,59,Business travel,Eco,1389,3,3,3,4,2,3,2,2,3,1,4,4,4,2,54,52.0,0
Loyal Customer,35,Personal Travel,Eco,2007,3,4,3,3,1,1,5,3,3,3,3,4,3,5,5,0.0,1
Loyal Customer,7,Personal Travel,Eco,2417,5,5,5,5,1,5,5,3,3,3,3,2,3,3,0,0.0,1
Loyal Customer,58,Business travel,Eco,982,3,5,5,5,5,4,3,3,3,3,3,2,3,3,85,91.0,0
Loyal Customer,56,Business travel,Business,590,4,4,4,4,3,5,4,4,4,4,4,3,4,5,8,10.0,1
disloyal Customer,22,Business travel,Eco,2369,3,3,3,3,4,3,4,4,1,5,3,3,3,4,0,0.0,0
Loyal Customer,19,Business travel,Business,4627,4,4,4,4,4,4,5,4,5,4,5,5,4,4,0,4.0,1
Loyal Customer,23,Personal Travel,Eco,2496,5,2,5,2,2,5,2,2,1,4,2,4,2,2,0,0.0,1
Loyal Customer,58,Business travel,Business,1266,5,5,5,5,1,2,3,4,4,4,4,5,4,2,0,0.0,1
Loyal Customer,40,Business travel,Business,255,3,3,3,3,3,4,5,5,5,5,5,5,5,3,0,0.0,1
Loyal Customer,29,Personal Travel,Eco Plus,1513,5,5,5,5,4,4,4,5,5,5,5,5,5,3,0,3.0,1
disloyal Customer,8,Business travel,Eco,3295,2,2,2,4,2,4,4,3,1,3,3,4,3,4,0,23.0,0
disloyal Customer,24,Business travel,Eco,2078,3,3,3,2,1,3,1,1,3,4,5,5,4,1,0,0.0,0
Loyal Customer,39,Personal Travel,Eco,2033,3,3,2,3,5,5,5,3,3,3,3,4,3,5,0,0.0,1
Loyal Customer,51,Business travel,Business,664,2,2,1,2,5,5,5,4,4,4,4,3,4,4,51,81.0,1
Loyal Customer,49,Business travel,Business,2764,3,3,3,3,5,3,2,1,1,1,3,1,1,2,0,0.0,0
Loyal Customer,54,Business travel,Business,2556,2,2,2,2,5,4,4,4,4,4,4,4,4,4,0,1.0,1
Loyal Customer,46,Business travel,Eco,1560,5,2,5,2,2,2,5,5,5,5,5,2,5,1,0,0.0,1
Loyal Customer,23,Business travel,Business,4078,1,3,1,1,1,1,1,1,4,1,2,2,2,1,27,9.0,0
Loyal Customer,49,Personal Travel,Eco,1638,3,4,3,4,5,3,1,5,4,2,4,5,5,5,23,6.0,0
disloyal Customer,23,Business travel,Eco,2006,2,2,2,3,3,2,5,3,4,4,4,3,5,3,42,32.0,0
Loyal Customer,21,Personal Travel,Eco,4804,0,2,0,4,5,0,5,5,4,1,4,2,3,5,20,,1
Loyal Customer,60,Business travel,Business,2095,3,5,5,5,2,3,2,3,3,3,3,4,3,3,68,53.0,0
Loyal Customer,30,Business travel,Business,1734,1,3,3,3,1,1,1,1,4,5,3,4,3,1,6,9.0,0
Loyal Customer,42,Business travel,Business,2099,1,1,1,1,4,4,4,4,4,4,4,3,4,5,0,0.0,1
Loyal Customer,35,Personal Travel,Eco,2019,2,4,2,1,1,2,1,1,5,4,5,5,5,1,0,0.0,0
Loyal Customer,52,Personal Travel,Eco,2242,0,5,1,3,5,5,4,3,3,1,3,5,3,3,0,0.0,1
Loyal Customer,46,Personal Travel,Eco,386,4,1,4,3,2,3,4,5,5,4,1,4,5,1,0,3.0,0
Loyal Customer,9,Personal Travel,Eco,1687,4,4,4,4,3,5,4,5,5,5,4,5,5,4,36,43.0,1
Loyal Customer,31,Business travel,Business,3964,4,4,5,4,2,2,2,2,1,2,3,3,4,2,4,0.0,1
Loyal Customer,16,Personal Travel,Eco Plus,1737,3,3,3,3,5,5,3,5,5,5,5,2,5,1,44,48.0,1
disloyal Customer,17,Business travel,Eco,1915,2,2,2,3,4,2,4,4,1,3,2,3,2,4,0,36.0,0
disloyal Customer,23,Business travel,Eco,1656,3,2,3,3,1,3,5,1,3,1,3,3,4,1,66,50.0,0
Loyal Customer,58,Business travel,Business,3067,4,4,4,4,2,4,5,4,4,5,4,5,4,5,19,27.0,1
Loyal Customer,34,Business travel,Business,688,1,1,1,1,4,4,4,5,5,5,5,5,5,5,7,0.0,1
disloyal Customer,22,Business travel,Eco,1284,5,3,5,3,2,5,2,2,5,2,5,4,4,2,24,18.0,1
Loyal Customer,43,Personal Travel,Eco,316,5,1,5,4,5,5,4,5,4,4,3,1,4,5,0,0.0,1
Loyal Customer,19,Personal Travel,Eco,1397,2,4,2,4,4,2,4,4,1,1,1,2,3,4,0,25.0,0
disloyal Customer,19,Business travel,Business,2183,4,0,4,4,3,4,3,3,5,4,5,4,5,3,7,8.0,1
Loyal Customer,36,Business travel,Business,2925,2,3,3,3,1,4,3,2,2,2,2,4,2,1,0,0.0,0
Loyal Customer,27,Personal Travel,Eco,1849,0,4,0,1,5,0,5,5,3,5,4,3,5,5,0,4.0,1
Loyal Customer,39,Personal Travel,Eco,1431,3,3,3,3,2,5,5,4,4,4,4,5,4,3,0,0.0,1
Loyal Customer,39,Business travel,Business,775,4,4,4,4,3,5,4,5,5,5,5,4,5,5,0,0.0,1
Loyal Customer,56,Personal Travel,Eco,1084,4,1,1,1,1,2,5,4,4,4,4,2,4,5,0,11.0,1
disloyal Customer,27,Business travel,Eco,1704,2,2,2,3,2,2,2,2,3,2,4,2,3,2,0,0.0,0
Loyal Customer,30,Personal Travel,Eco,3143,4,2,2,2,4,4,5,4,2,4,3,5,3,4,0,0.0,1
disloyal Customer,28,Business travel,Business,2343,1,1,1,2,3,1,3,3,4,3,4,4,4,3,0,0.0,0
Loyal Customer,41,Business travel,Eco,997,4,1,2,1,4,4,4,4,2,2,3,3,3,4,0,0.0,0
Loyal Customer,9,Business travel,Business,2018,2,1,1,1,2,2,2,2,4,1,3,4,4,2,0,0.0,0
Loyal Customer,50,Business travel,Business,722,2,1,2,2,5,4,5,4,4,4,4,3,4,5,0,0.0,1
Loyal Customer,21,Personal Travel,Eco,3896,1,4,1,2,3,1,3,3,5,1,3,3,3,3,0,0.0,0
Loyal Customer,45,Business travel,Business,778,4,4,4,4,4,4,4,5,5,5,5,4,5,3,31,27.0,1
disloyal Customer,19,Business travel,Eco,2037,5,5,5,2,4,5,4,4,5,3,3,3,5,4,0,0.0,1
Loyal Customer,16,Personal Travel,Eco,1484,1,1,1,1,4,5,5,4,4,4,4,4,4,5,7,0.0,1
disloyal Customer,30,Business travel,Eco Plus,2332,2,2,2,3,2,2,2,2,1,4,3,3,3,2,0,4.0,0
Loyal Customer,15,Personal Travel,Eco,2058,4,4,4,3,1,4,1,1,2,3,4,4,4,1,0,0.0,0
Loyal Customer,44,Business travel,Business,2367,3,3,3,3,5,4,4,5,5,5,5,3,5,4,0,0.0,1
Loyal Customer,52,Personal Travel,Eco,205,2,2,2,2,4,5,5,4,4,4,4,3,4,5,0,7.0,1
Loyal Customer,36,Personal Travel,Eco,1498,3,3,3,3,2,4,5,3,3,4,3,5,3,3,0,0.0,1
Loyal Customer,40,Business travel,Business,649,2,4,4,4,4,3,4,2,2,2,2,3,2,2,1,7.0,0
Loyal Customer,29,Business travel,Business,3327,3,4,4,4,3,3,3,3,3,2,4,1,4,3,0,0.0,0
Loyal Customer,41,Business travel,Business,1589,1,1,1,1,2,5,4,3,3,4,3,4,3,3,15,7.0,1
Loyal Customer,42,Business travel,Business,2216,1,4,4,4,1,4,3,1,1,1,1,2,1,3,0,7.0,0
Loyal Customer,37,Personal Travel,Eco,1684,4,5,4,5,3,4,3,3,3,2,4,3,4,3,0,0.0,0
Loyal Customer,57,Business travel,Business,3352,3,3,3,3,2,4,4,4,4,4,4,5,4,3,48,38.0,1
Loyal Customer,45,Personal Travel,Eco,2610,4,5,5,3,5,5,5,5,1,5,1,1,2,5,0,0.0,0
Loyal Customer,34,Business travel,Business,1640,5,5,5,5,1,3,4,5,5,5,5,4,5,4,0,2.0,1
Loyal Customer,18,Personal Travel,Eco,1552,2,0,2,3,1,2,1,1,4,3,4,4,5,1,2,0.0,0
Loyal Customer,55,Personal Travel,Eco,2385,2,4,2,3,2,2,2,2,5,3,4,5,4,2,10,13.0,0
Loyal Customer,43,Personal Travel,Eco,2609,2,1,2,3,1,2,1,1,4,1,3,3,4,1,3,0.0,0
Loyal Customer,40,Business travel,Business,3320,5,5,5,5,5,5,4,5,5,5,5,4,5,3,0,0.0,1
Loyal Customer,51,Business travel,Business,3834,5,5,4,5,5,4,5,5,5,5,5,3,5,4,0,5.0,1
disloyal Customer,27,Business travel,Eco,1727,4,2,4,4,5,4,5,5,4,3,4,4,3,5,2,7.0,0
Loyal Customer,42,Business travel,Business,2109,2,2,2,2,5,4,5,5,5,5,5,4,5,3,0,0.0,1
Loyal Customer,47,Business travel,Business,685,4,4,4,4,3,5,5,5,5,5,5,5,5,3,0,0.0,1
Loyal Customer,61,Personal Travel,Eco,2258,3,5,3,2,4,3,4,4,3,5,5,5,5,4,0,0.0,0
Loyal Customer,54,Business travel,Eco,1787,4,1,1,1,4,4,4,4,5,4,2,2,4,4,0,0.0,1
Loyal Customer,66,Personal Travel,Eco,665,5,5,5,5,3,5,5,4,4,4,4,3,4,5,0,4.0,1
Loyal Customer,35,Business travel,Business,1499,3,2,2,2,5,3,4,3,3,3,3,1,3,4,0,0.0,0
