Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
disloyal Customer,59,Business travel,Business,1635,2,2,2,1,1,2,1,1,5,4,5,5,4,1,0,6.0,0
Loyal Customer,60,Business travel,Business,2094,5,5,2,5,3,4,5,4,4,4,4,4,4,5,33,61.0,1
Loyal Customer,50,Business travel,Business,2733,3,5,5,5,1,3,4,3,3,3,3,3,3,4,11,41.0,0
Loyal Customer,34,Business travel,Eco,1031,4,5,3,5,4,4,4,4,3,2,4,2,4,4,0,0.0,1
Loyal Customer,60,Business travel,Business,431,2,2,2,2,3,5,4,4,4,4,4,5,4,5,0,0.0,1
Loyal Customer,33,Business travel,Business,852,3,1,1,1,4,3,3,3,3,3,3,1,3,2,0,8.0,0
disloyal Customer,29,Business travel,Eco,2823,3,3,3,2,4,3,4,4,2,3,2,2,3,4,74,70.0,0
Loyal Customer,50,Personal Travel,Eco,1249,3,2,3,4,4,3,4,4,3,2,4,2,3,4,11,26.0,0
Loyal Customer,59,Personal Travel,Eco,873,5,5,5,5,3,5,4,4,4,5,4,4,4,3,16,12.0,1
Loyal Customer,70,Personal Travel,Eco,842,2,2,2,2,3,4,5,5,5,5,5,4,5,5,0,0.0,1
Loyal Customer,47,Business travel,Business,3726,2,2,2,2,4,4,5,5,5,5,5,3,5,4,0,0.0,1
Loyal Customer,10,Business travel,Business,3220,2,2,2,2,2,2,2,2,1,3,3,4,3,2,20,0.0,0
Loyal Customer,25,Business travel,Business,1704,5,5,5,5,5,5,5,5,5,2,2,4,1,5,0,23.0,1
Loyal Customer,46,Business travel,Business,2537,2,2,2,2,3,1,3,4,4,4,4,3,4,5,5,0.0,1
Loyal Customer,28,Business travel,Eco,2569,4,2,2,2,4,4,4,4,2,2,1,3,2,4,58,130.0,0
disloyal Customer,29,Business travel,Business,2043,2,2,2,3,5,2,5,5,4,4,3,2,4,5,21,63.0,0
Loyal Customer,41,Personal Travel,Eco Plus,1560,3,4,0,3,5,0,5,5,4,3,4,3,4,5,64,65.0,0
Loyal Customer,53,Business travel,Business,3011,4,4,4,4,3,4,4,4,4,4,4,4,4,4,0,0.0,1
Loyal Customer,60,Personal Travel,Eco Plus,218,5,5,5,5,4,4,4,4,5,4,3,2,5,4,0,0.0,1
Loyal Customer,57,Business travel,Business,3766,5,5,5,5,4,4,5,2,2,2,2,3,2,5,15,4.0,1
Loyal Customer,52,Business travel,Business,2385,1,1,1,1,4,4,4,1,1,1,1,3,1,2,30,26.0,0
disloyal Customer,17,Business travel,Eco,2532,1,2,2,4,1,2,1,1,2,5,4,3,3,1,0,3.0,0
Loyal Customer,36,Business travel,Business,3312,3,3,3,3,2,4,5,3,3,3,3,4,3,3,59,40.0,1
Loyal Customer,55,Business travel,Business,2829,3,3,4,3,5,4,5,4,4,4,4,5,4,4,0,0.0,1
Loyal Customer,40,Personal Travel,Eco,1915,3,4,3,5,5,3,5,5,5,3,4,5,4,5,26,12.0,0
disloyal Customer,22,Business travel,Eco,2228,4,4,4,4,5,4,5,5,1,5,4,4,3,5,0,0.0,0
Loyal Customer,35,Personal Travel,Eco,1818,4,1,3,2,1,3,1,1,4,1,2,4,3,1,18,2.0,0
disloyal Customer,28,Business travel,Eco,1894,1,1,1,5,4,1,4,4,5,2,4,1,5,4,0,0.0,0
Loyal Customer,45,Personal Travel,Eco,1740,1,2,1,3,1,1,1,1,4,3,4,1,3,1,0,0.0,0
Loyal Customer,55,Personal Travel,Eco,1030,5,5,5,5,5,4,5,5,5,5,5,5,5,5,0,1.0,1
Loyal Customer,33,Business travel,Eco Plus,1870,3,4,4,4,3,3,3,3,3,2,3,4,3,3,0,0.0,0
disloyal Customer,27,Business travel,Business,2570,5,5,5,4,1,5,1,1,5,4,5,3,4,1,0,0.0,1
Loyal Customer,36,Business travel,Eco Plus,2097,5,1,1,1,5,5,5,5,2,1,5,5,4,5,0,0.0,1
Loyal Customer,61,Personal Travel,Eco Plus,2666,3,5,3,5,3,3,3,3,3,4,4,3,4,3,0,0.0,0
Loyal Customer,10,Business travel,Business,1470,1,3,1,3,1,1,1,1,3,5,4,4,3,1,52,45.0,0
Loyal Customer,28,Personal Travel,Eco,2389,5,1,1,1,4,3,1,5,5,5,5,3,5,1,0,0.0,1
disloyal Customer,23,Business travel,Eco,2435,3,0,3,4,2,3,2,2,4,3,4,3,5,2,3,0.0,0
Loyal Customer,63,Personal Travel,Eco,299,0,4,0,4,3,4,4,1,1,0,1,3,1,4,12,0.0,1
Loyal Customer,42,Business travel,Business,2928,1,1,2,1,1,5,4,4,4,4,4,4,4,5,112,126.0,1
Loyal Customer,28,Business travel,Business,2347,2,4,4,4,2,2,2,2,1,1,4,1,3,2,23,16.0,0
Loyal Customer,62,Business travel,Business,2349,2,2,2,2,4,5,5,4,4,5,4,5,4,3,0,0.0,1
disloyal Customer,23,Business travel,Business,2916,4,0,4,5,1,4,1,1,5,2,5,3,4,1,0,0.0,1
Loyal Customer,14,Personal Travel,Eco Plus,2311,2,4,3,3,3,3,3,3,5,5,5,3,4,3,144,147.0,0
Loyal Customer,58,Business travel,Business,1669,3,3,3,3,5,4,4,4,4,4,4,4,4,3,32,25.0,1
Loyal Customer,59,Business travel,Business,948,5,5,5,5,5,3,1,5,5,5,5,1,5,5,47,55.0,1
disloyal Customer,23,Business travel,Eco,2566,4,5,5,3,4,5,4,4,4,1,4,2,3,4,17,8.0,0
Loyal Customer,33,Personal Travel,Eco,1756,2,2,2,2,5,5,5,4,4,4,4,3,4,5,0,0.0,1
disloyal Customer,48,Business travel,Eco,1345,2,3,2,4,1,2,1,1,4,3,5,3,3,1,0,0.0,0
Loyal Customer,51,Personal Travel,Eco,416,2,2,2,2,3,1,1,5,5,5,5,2,5,4,0,0.0,1
Loyal Customer,55,Personal Travel,Eco,356,4,5,1,4,3,4,3,4,4,1,4,2,4,5,0,0.0,1
Loyal Customer,12,Personal Travel,Eco,1704,1,1,1,1,5,4,5,3,3,3,3,5,3,3,58,63.0,1
Loyal Customer,20,Personal Travel,Eco,1622,3,5,3,4,4,3,4,4,3,5,5,5,5,4,0,0.0,0
disloyal Customer,37,Business travel,Eco,1629,3,4,3,4,4,3,4,4,1,3,3,1,4,4,1,3.0,0
Loyal Customer,45,Personal Travel,Eco,2374,3,5,3,3,1,3,5,1,4,5,5,3,5,1,0,0.0,0
Loyal Customer,29,Business travel,Business,2568,1,1,1,1,5,5,5,5,3,5,4,3,5,5,50,53.0,1
Loyal Customer,32,Business travel,Business,3278,1,1,1,1,4,4,4,1,4,4,1,4,3,4,0,5.0,1
Loyal Customer,16,Personal Travel,Eco,1944,4,4,5,4,1,4,1,3,3,4,3,3,3,1,14,4.0,1
Loyal Customer,28,Personal Travel,Eco,1541,2,2,2,2,5,4,5,4,4,4,4,4,4,5,1,0.0,1
Loyal Customer,72,Business travel,Business,3134,1,1,1,1,3,3,4,1,1,1,1,1,1,4,17,6.0,0
Loyal Customer,32,Business travel,Business,1711,2,2,2,2,4,4,4,4,5,2,5,3,5,4,0,0.0,1
Loyal Customer,31,Business travel,Business,1945,1,4,4,4,1,1,1,1,1,1,2,1,3,1,0,0.0,0
Loyal Customer,47,Business travel,Eco,1451,5,4,4,4,3,4,3,5,5,5,5,5,5,2,27,11.0,1
Loyal Customer,28,Business travel,Business,4348,2,2,2,2,5,5,5,5,3,5,5,5,4,5,0,0.0,1
Loyal Customer,56,Personal Travel,Eco,855,2,2,2,2,5,4,5,4,4,4,4,4,4,3,30,23.0,1
Loyal Customer,44,Business travel,Eco,2591,4,5,5,5,4,4,4,4,4,2,3,3,2,4,0,0.0,0
Loyal Customer,60,Business travel,Business,56,1,1,1,1,1,1,2,5,5,4,5,5,5,5,77,80.0,1
Loyal Customer,38,Business travel,Business,3182,2,2,2,2,2,3,3,2,2,2,2,3,2,3,0,0.0,0
Loyal Customer,57,Business travel,Business,3118,2,2,2,2,5,4,4,4,4,4,4,5,4,4,0,0.0,1
disloyal Customer,20,Business travel,Eco,1703,4,4,4,4,5,4,5,5,3,4,3,5,1,5,37,21.0,0
Loyal Customer,51,Business travel,Business,1990,2,2,2,2,3,3,5,5,5,5,5,3,5,5,0,1.0,1
Loyal Customer,56,Business travel,Business,3325,0,0,0,2,5,5,5,5,5,5,5,3,5,5,0,0.0,1
Loyal Customer,51,Business travel,Business,102,0,5,0,4,5,4,4,4,4,4,4,5,4,5,0,0.0,1
Loyal Customer,51,Business travel,Eco Plus,403,5,4,4,4,3,3,3,5,5,5,5,2,5,4,69,79.0,1
disloyal Customer,21,Business travel,Eco,1766,4,0,4,1,1,4,1,1,5,2,4,5,4,1,10,24.0,1
Loyal Customer,60,Personal Travel,Eco,1816,1,4,1,4,3,1,3,3,2,2,3,2,4,3,0,0.0,0
Loyal Customer,35,Business travel,Eco,2414,5,4,4,4,5,5,5,5,3,2,4,4,1,5,9,4.0,1
Loyal Customer,61,Business travel,Eco,1115,2,1,1,1,2,2,2,2,1,2,4,2,3,2,0,0.0,0
Loyal Customer,47,Business travel,Business,3277,2,2,2,2,4,5,5,4,4,4,4,5,4,4,0,0.0,1
Loyal Customer,22,Personal Travel,Eco,2116,5,5,3,4,5,3,5,5,3,2,4,4,5,5,0,0.0,1
Loyal Customer,41,Business travel,Business,751,3,3,3,3,2,5,5,4,4,4,4,5,4,4,66,56.0,1
disloyal Customer,25,Business travel,Eco,1433,1,4,1,4,4,1,4,4,1,1,3,1,3,4,10,4.0,0
Loyal Customer,66,Personal Travel,Eco,1226,2,2,2,2,5,2,5,5,2,3,2,2,2,5,0,0.0,0
Loyal Customer,40,Business travel,Business,283,3,3,3,3,2,5,3,4,4,4,4,4,4,5,19,0.0,1
Loyal Customer,8,Personal Travel,Eco,2957,3,1,3,2,5,3,5,5,2,5,2,2,1,5,0,0.0,0
Loyal Customer,24,Business travel,Business,1065,2,2,2,2,5,5,5,5,1,1,1,1,2,5,7,13.0,1
Loyal Customer,56,Business travel,Business,351,1,4,4,4,5,4,3,1,1,1,1,2,1,1,13,31.0,0
Loyal Customer,43,Business travel,Business,3292,3,4,5,5,1,4,4,3,3,3,3,1,3,1,4,0.0,0
Loyal Customer,40,Business travel,Business,840,2,5,5,5,3,3,4,2,2,2,2,1,2,1,0,0.0,0
Loyal Customer,40,Business travel,Business,3045,2,2,2,2,5,4,4,4,4,4,4,5,4,3,0,0.0,1
Loyal Customer,24,Business travel,Business,2808,2,2,2,2,4,4,4,4,1,3,4,1,5,4,11,0.0,1
disloyal Customer,44,Business travel,Eco,1834,2,2,2,4,3,2,4,3,2,2,4,2,3,3,0,0.0,0
Loyal Customer,59,Personal Travel,Eco Plus,62,5,5,5,5,3,5,3,5,5,5,5,3,5,4,82,79.0,1
Loyal Customer,46,Business travel,Eco,2097,3,5,5,5,3,3,3,3,2,2,3,3,4,3,0,0.0,0
Loyal Customer,15,Personal Travel,Eco Plus,1679,3,5,3,1,5,3,5,5,4,5,5,4,4,5,20,21.0,0
Loyal Customer,43,Business travel,Eco,64,3,5,5,5,4,4,4,3,3,3,3,3,3,1,42,55.0,0
Loyal Customer,49,Business travel,Eco,885,4,3,3,3,4,4,3,4,4,4,4,4,4,2,12,1.0,1
Loyal Customer,57,Personal Travel,Eco,2287,1,0,1,3,1,1,1,1,1,1,5,2,5,1,44,34.0,0
disloyal Customer,20,Business travel,Eco,1472,0,0,0,3,2,0,2,2,1,1,3,1,5,2,0,0.0,1
Loyal Customer,41,Business travel,Business,973,2,4,4,4,1,3,4,2,2,2,2,3,2,1,0,0.0,0
Loyal Customer,37,Business travel,Business,453,4,2,2,2,2,3,4,4,4,4,4,4,4,2,48,44.0,0
Loyal Customer,53,Personal Travel,Eco,429,5,5,4,4,5,5,5,5,5,5,5,1,5,5,8,0.0,1
Loyal Customer,19,Business travel,Eco Plus,1717,2,2,1,1,2,2,2,2,1,4,4,2,4,2,31,21.0,0
Loyal Customer,27,Business travel,Business,2325,2,2,2,2,5,5,5,5,4,2,3,4,1,5,5,0.0,1
Loyal Customer,14,Personal Travel,Eco,1389,4,2,4,2,1,4,1,1,1,2,2,3,1,1,50,55.0,0
disloyal Customer,27,Business travel,Eco,2616,1,1,1,4,2,1,2,2,3,2,4,4,4,2,6,0.0,0
disloyal Customer,27,Business travel,Business,1134,2,2,2,4,3,2,3,3,4,2,5,3,4,3,0,0.0,0
Loyal Customer,28,Personal Travel,Eco,2680,1,1,1,1,2,5,4,4,4,4,4,5,4,3,84,76.0,1
disloyal Customer,85,Business travel,Business,2057,2,2,2,3,2,3,3,1,2,2,2,3,2,3,0,0.0,0
Loyal Customer,39,Business travel,Business,3741,1,5,5,5,3,4,3,1,1,1,1,1,1,3,0,0.0,0
disloyal Customer,25,Business travel,Business,2016,4,4,5,1,5,2,2,4,5,4,4,2,4,2,162,176.0,0
Loyal Customer,50,Business travel,Eco,84,5,4,5,4,1,1,1,5,5,5,5,5,5,5,0,0.0,1
Loyal Customer,50,Business travel,Business,1498,3,3,3,3,4,5,4,2,2,2,2,5,2,5,10,2.0,1
Loyal Customer,44,Business travel,Business,1603,5,5,5,5,5,3,4,4,4,4,4,3,4,3,7,0.0,1
Loyal Customer,9,Personal Travel,Eco,1627,5,5,2,5,5,5,4,5,5,5,5,5,5,5,16,5.0,1
Loyal Customer,45,Business travel,Eco,660,2,1,1,1,3,3,4,2,2,2,2,3,2,3,24,15.0,0
Loyal Customer,70,Personal Travel,Eco,1774,1,1,1,1,4,4,4,4,5,3,1,3,3,4,3,0.0,1
Loyal Customer,24,Business travel,Eco Plus,2085,5,1,1,1,5,5,4,5,1,4,2,1,4,5,4,0.0,1
disloyal Customer,23,Business travel,Eco,1757,1,0,0,3,2,0,2,2,4,3,4,3,4,2,22,27.0,0
disloyal Customer,65,Business travel,Business,1695,3,3,3,5,5,3,2,5,5,3,4,5,4,5,18,7.0,0
Loyal Customer,28,Business travel,Business,3415,2,2,2,2,5,4,5,5,3,5,4,3,5,5,11,3.0,1
Loyal Customer,42,Business travel,Eco,1861,4,1,1,1,4,4,4,4,4,1,2,3,3,4,12,10.0,0
Loyal Customer,23,Business travel,Business,4609,2,2,2,2,5,5,5,5,2,1,3,2,2,5,0,0.0,1
disloyal Customer,29,Business travel,Business,2193,1,1,1,1,5,1,5,5,4,4,4,4,4,5,0,0.0,0
Loyal Customer,45,Business travel,Business,2199,0,0,0,3,3,5,5,4,4,4,4,3,4,5,0,0.0,1
Loyal Customer,48,Business travel,Business,3031,5,5,5,5,5,3,1,5,5,5,5,3,5,1,54,41.0,1
Loyal Customer,62,Business travel,Eco,1067,4,1,1,1,4,4,4,4,4,3,4,3,4,4,0,0.0,1
Loyal Customer,56,Personal Travel,Eco,1460,1,5,1,2,2,1,2,2,2,1,3,3,2,2,79,71.0,0
Loyal Customer,57,Business travel,Business,1961,5,5,5,5,3,5,5,5,5,5,5,4,5,3,0,0.0,1
Loyal Customer,52,Personal Travel,Eco,2545,4,4,4,5,4,4,4,4,3,4,5,5,4,4,0,0.0,1
disloyal Customer,32,Business travel,Eco,1247,3,0,3,4,2,3,2,2,1,5,1,1,1,2,0,0.0,0
Loyal Customer,49,Business travel,Business,1474,1,1,1,1,5,4,4,2,2,2,2,5,2,5,0,0.0,1
Loyal Customer,63,Personal Travel,Eco,3102,5,5,5,4,1,5,1,1,5,4,3,4,4,1,20,,1
Loyal Customer,64,Business travel,Business,3558,1,3,3,3,1,4,3,3,3,3,1,2,3,3,10,4.0,0
Loyal Customer,44,Business travel,Business,1765,2,3,3,3,5,3,2,2,2,2,2,4,2,1,5,25.0,0
Loyal Customer,50,Business travel,Eco,1163,3,5,5,5,5,4,4,3,3,3,3,4,3,2,4,0.0,0
Loyal Customer,14,Personal Travel,Eco,1836,4,3,4,3,5,4,5,5,1,2,2,1,5,5,3,9.0,0
Loyal Customer,22,Business travel,Business,4723,5,5,5,5,4,4,4,4,1,4,3,3,5,4,3,0.0,1
Loyal Customer,53,Business travel,Business,3930,3,3,3,3,4,4,4,4,4,4,4,4,4,5,0,29.0,1
Loyal Customer,29,Business travel,Business,4131,3,5,5,5,3,4,3,3,2,4,3,1,4,3,27,17.0,0
Loyal Customer,57,Personal Travel,Eco,1967,1,5,1,3,2,1,3,2,4,5,5,4,4,2,3,0.0,0
Loyal Customer,33,Business travel,Eco,1320,4,4,4,4,4,4,4,4,2,3,2,5,4,4,0,14.0,1
Loyal Customer,59,Business travel,Business,337,0,0,0,4,5,5,4,5,5,4,4,4,5,5,0,0.0,1
Loyal Customer,35,Business travel,Eco,1518,5,4,4,4,5,5,5,5,4,3,3,5,5,5,0,0.0,1
Loyal Customer,41,Business travel,Business,1793,3,3,3,3,4,5,4,5,5,5,4,4,5,4,53,49.0,1
Loyal Customer,26,Business travel,Business,5147,3,5,5,5,3,3,3,3,1,4,2,1,3,3,108,92.0,0
Loyal Customer,62,Personal Travel,Eco Plus,388,4,2,2,2,1,5,4,4,4,4,4,1,4,5,0,0.0,1
disloyal Customer,26,Business travel,Business,2343,4,4,4,1,5,4,5,5,5,4,5,5,5,5,1,0.0,0
disloyal Customer,33,Business travel,Business,1752,3,2,2,3,4,2,4,4,5,4,5,3,5,4,0,0.0,0
disloyal Customer,15,Business travel,Eco,1988,2,2,2,5,1,2,1,1,5,5,5,5,4,1,0,6.0,0
Loyal Customer,44,Business travel,Business,350,3,3,3,3,5,5,5,5,5,5,5,3,5,3,0,0.0,1
Loyal Customer,66,Business travel,Eco,282,3,4,4,4,2,3,3,4,4,3,4,2,4,4,21,8.0,0
Loyal Customer,37,Business travel,Business,1738,4,3,3,3,1,4,3,4,4,4,4,3,4,3,0,0.0,0
Loyal Customer,16,Personal Travel,Eco,3162,4,2,5,3,2,5,2,2,3,1,3,1,4,2,34,25.0,0
Loyal Customer,42,Business travel,Business,2735,2,5,4,5,1,3,3,2,2,1,2,3,2,3,0,0.0,0
Loyal Customer,32,Business travel,Business,4509,5,5,5,5,5,5,5,5,4,4,5,4,4,5,0,0.0,1
Loyal Customer,24,Personal Travel,Eco,1895,4,4,4,1,2,4,2,2,4,3,4,5,5,2,0,3.0,0
disloyal Customer,18,Business travel,Eco,1554,1,1,1,4,4,1,3,4,3,1,4,4,3,4,0,0.0,0
Loyal Customer,49,Personal Travel,Eco,338,4,4,5,4,3,3,3,3,4,2,4,4,5,3,0,0.0,1
Loyal Customer,16,Personal Travel,Eco Plus,1492,4,2,5,2,3,4,3,4,4,4,4,3,4,2,0,9.0,1
disloyal Customer,40,Personal Travel,Eco,2285,2,3,2,3,1,2,1,1,2,1,1,1,3,1,4,0.0,0
disloyal Customer,17,Business travel,Eco,2507,2,2,2,4,3,2,3,3,3,1,3,1,3,3,22,27.0,0
Loyal Customer,28,Personal Travel,Eco,1741,2,2,2,2,4,4,5,4,4,5,4,3,4,5,2,9.0,1
Loyal Customer,44,Personal Travel,Eco,2349,3,5,3,3,5,3,5,5,3,4,4,4,1,5,53,102.0,0
Loyal Customer,64,Personal Travel,Eco,1294,1,4,1,2,3,1,3,3,5,3,4,3,4,3,98,90.0,0
Loyal Customer,16,Personal Travel,Eco,1483,5,4,5,5,5,5,2,5,5,5,5,4,4,5,0,8.0,1
Loyal Customer,34,Business travel,Business,217,2,2,2,2,4,3,4,2,2,2,2,2,2,2,0,0.0,0
Loyal Customer,21,Personal Travel,Eco,3040,2,5,2,3,1,2,1,1,4,4,5,5,1,1,18,13.0,0
disloyal Customer,19,Business travel,Eco,2586,3,3,3,2,4,3,4,4,4,4,2,2,1,4,0,0.0,0
Loyal Customer,67,Personal Travel,Eco,2728,3,5,3,1,3,3,2,3,5,3,3,4,5,3,0,0.0,0
Loyal Customer,45,Business travel,Business,735,2,2,2,2,5,5,5,4,4,4,4,5,4,3,0,0.0,1
Loyal Customer,25,Personal Travel,Eco,3450,3,5,3,4,1,3,1,1,4,3,5,5,5,1,7,0.0,0
Loyal Customer,22,Personal Travel,Eco,1697,3,4,3,1,2,3,3,2,4,5,4,3,5,2,0,0.0,0
disloyal Customer,27,Business travel,Eco,2525,4,4,4,3,2,4,2,2,3,3,2,4,4,2,6,6.0,0
Loyal Customer,32,Business travel,Business,4024,3,3,3,3,4,4,4,4,5,2,5,4,4,4,0,12.0,1
Loyal Customer,19,Business travel,Business,5033,5,5,5,5,3,3,3,3,3,4,4,4,5,3,0,0.0,1
disloyal Customer,37,Business travel,Eco,1784,1,2,2,3,5,2,5,5,1,4,3,1,4,5,0,0.0,0
Loyal Customer,62,Business travel,Business,1526,3,2,2,2,5,3,2,3,3,3,3,3,3,1,15,20.0,0
Loyal Customer,55,Personal Travel,Eco,1468,4,1,4,3,5,4,3,5,5,4,5,3,5,4,0,0.0,0
Loyal Customer,56,Business travel,Business,2714,1,1,1,1,3,4,4,4,4,4,4,3,4,5,33,25.0,1
Loyal Customer,44,Business travel,Business,1035,2,2,2,2,2,5,4,5,5,5,5,5,5,3,0,0.0,1
Loyal Customer,52,Business travel,Eco Plus,1977,4,1,1,1,4,4,4,4,2,3,2,2,2,4,0,0.0,1
disloyal Customer,42,Business travel,Eco,1855,4,0,4,4,4,4,3,4,3,2,4,4,3,4,0,0.0,0
Loyal Customer,60,Personal Travel,Eco,1970,2,4,2,4,3,2,3,3,3,4,3,2,3,3,23,11.0,0
Loyal Customer,28,Business travel,Business,4219,5,5,5,5,3,4,3,3,3,4,5,3,5,3,69,70.0,1
Loyal Customer,53,Personal Travel,Eco,148,2,2,4,2,5,5,4,5,5,5,5,5,5,3,0,4.0,1
disloyal Customer,37,Business travel,Business,984,2,2,2,2,2,2,2,2,3,5,5,3,4,2,28,21.0,0
Loyal Customer,49,Business travel,Business,1832,4,4,4,4,2,5,4,4,4,4,4,5,4,5,16,4.0,1
Loyal Customer,60,Business travel,Business,292,0,0,0,2,5,5,5,2,2,2,2,3,2,5,36,,1
Loyal Customer,64,Business travel,Business,2178,1,4,1,1,3,1,2,4,4,4,4,2,4,1,7,13.0,1
Loyal Customer,14,Personal Travel,Eco,1695,2,5,2,2,4,2,4,4,2,3,2,4,2,4,0,0.0,0
Loyal Customer,24,Business travel,Business,3355,2,2,2,2,4,4,4,4,5,3,2,5,4,4,9,16.0,1
Loyal Customer,50,Business travel,Eco,2178,5,4,5,4,2,3,5,5,5,5,5,4,5,4,0,0.0,1
Loyal Customer,41,Personal Travel,Eco,2300,3,5,3,4,1,3,1,1,4,3,5,3,5,1,0,0.0,0
disloyal Customer,38,Business travel,Eco,1267,1,1,1,3,1,1,1,1,1,5,3,1,4,1,1,14.0,0
Loyal Customer,15,Business travel,Business,2837,4,4,4,4,5,5,5,5,4,2,5,1,3,5,0,0.0,1
Loyal Customer,36,Business travel,Business,2365,4,4,4,4,5,2,5,5,5,4,5,5,5,1,0,0.0,1
Loyal Customer,45,Business travel,Business,592,2,2,2,2,3,3,5,4,4,4,4,1,4,4,0,0.0,1
Loyal Customer,38,Business travel,Business,2859,4,4,4,4,3,4,4,5,5,5,5,4,5,4,0,0.0,1
disloyal Customer,27,Business travel,Business,2127,3,3,3,1,2,3,2,2,3,1,2,1,1,2,0,9.0,0
Loyal Customer,28,Business travel,Business,2918,1,1,1,1,5,5,5,5,5,4,5,4,4,5,1,0.0,1
Loyal Customer,17,Business travel,Business,3290,3,3,3,3,3,2,3,3,3,5,2,4,4,3,90,90.0,0
Loyal Customer,42,Personal Travel,Eco,98,4,5,4,4,2,5,3,4,4,4,4,2,4,2,10,2.0,1
disloyal Customer,24,Business travel,Eco,1342,1,0,1,2,1,1,1,1,3,5,5,3,5,1,18,18.0,0
Loyal Customer,37,Personal Travel,Eco,1887,5,5,5,5,2,5,4,5,5,5,5,3,5,4,6,0.0,1
Loyal Customer,57,Business travel,Business,1604,4,4,4,4,5,5,4,4,4,4,4,3,4,3,0,0.0,1
Loyal Customer,41,Personal Travel,Eco,2354,5,5,5,5,5,5,4,3,3,4,3,5,3,5,0,0.0,1
Loyal Customer,35,Personal Travel,Eco,1488,1,2,1,2,3,1,3,3,3,1,2,2,3,3,0,0.0,0
disloyal Customer,23,Business travel,Eco,2599,2,2,2,1,3,2,3,3,4,4,5,5,5,3,0,0.0,0
Loyal Customer,39,Business travel,Business,3075,1,0,0,3,3,2,3,4,4,0,1,4,4,4,18,62.0,0
Loyal Customer,34,Personal Travel,Eco,2360,4,4,4,5,3,4,1,3,4,2,4,3,5,3,0,0.0,0
Loyal Customer,23,Personal Travel,Eco,2263,4,4,4,3,2,4,4,2,5,2,4,3,5,2,1,0.0,0
Loyal Customer,38,Business travel,Business,3302,4,4,4,4,5,5,4,4,4,4,4,5,4,3,0,0.0,1
Loyal Customer,51,Personal Travel,Eco,684,4,4,4,1,2,5,4,1,1,4,1,5,1,5,0,0.0,0
Loyal Customer,59,Business travel,Business,2165,4,4,4,4,3,5,5,5,5,5,5,3,5,3,0,0.0,1
Loyal Customer,37,Business travel,Business,3106,4,2,2,2,2,3,4,4,4,4,4,1,4,2,53,55.0,0
Loyal Customer,49,Business travel,Business,2061,3,5,5,5,3,3,4,3,3,3,3,2,3,3,0,19.0,0
Loyal Customer,51,Personal Travel,Eco,1183,4,4,3,4,4,3,3,4,5,5,4,3,5,3,37,13.0,1
Loyal Customer,47,Business travel,Eco Plus,1374,1,1,1,1,1,1,1,1,2,2,3,2,4,1,5,0.0,0
Loyal Customer,60,Business travel,Business,3639,2,2,2,2,2,5,5,4,4,4,4,5,4,5,6,0.0,1
Loyal Customer,28,Business travel,Business,4218,1,1,1,1,4,4,4,4,2,5,5,3,5,4,0,0.0,1
Loyal Customer,42,Business travel,Business,3300,2,2,2,2,4,3,3,4,4,4,2,1,4,1,0,0.0,0
disloyal Customer,34,Business travel,Eco,1732,3,0,3,1,2,3,2,2,5,3,5,2,3,2,0,0.0,0
Loyal Customer,44,Business travel,Business,999,2,4,4,4,1,4,4,2,2,2,2,2,2,3,0,0.0,0
Loyal Customer,41,Business travel,Business,2061,5,5,5,5,5,4,4,2,2,2,2,3,2,5,0,0.0,1
Loyal Customer,58,Business travel,Business,1833,1,1,1,1,5,4,3,1,1,1,1,1,1,1,0,1.0,0
disloyal Customer,30,Business travel,Business,1821,2,2,2,3,3,2,3,3,3,5,4,4,5,3,6,0.0,0
Loyal Customer,32,Business travel,Business,4026,4,4,2,4,5,5,5,5,4,5,4,2,3,5,15,10.0,1
Loyal Customer,46,Business travel,Business,3009,1,1,1,1,3,4,4,4,4,4,4,3,4,5,0,0.0,1
Loyal Customer,10,Personal Travel,Eco,1615,3,3,3,3,4,5,5,4,4,4,4,3,4,3,51,38.0,1
Loyal Customer,54,Business travel,Business,262,3,3,3,3,3,4,5,4,4,4,4,3,4,3,0,0.0,1
Loyal Customer,39,Business travel,Eco,2347,5,1,3,1,5,5,5,5,3,3,1,1,2,5,8,0.0,1
Loyal Customer,33,Personal Travel,Eco,1979,2,2,2,2,4,4,5,5,5,5,5,3,5,5,114,107.0,1
Loyal Customer,43,Business travel,Business,3380,5,2,5,5,5,5,5,4,4,4,4,4,4,5,0,0.0,1
Loyal Customer,51,Personal Travel,Eco,986,0,1,0,4,5,0,5,5,1,5,3,1,3,5,2,12.0,1
Loyal Customer,12,Personal Travel,Eco,2692,4,1,4,2,1,4,1,1,4,3,2,2,3,1,0,0.0,1
disloyal Customer,21,Business travel,Business,2217,5,0,5,4,2,5,2,2,3,2,4,3,5,2,16,0.0,1
Loyal Customer,51,Business travel,Business,3358,2,2,3,2,4,4,4,3,3,4,3,3,3,3,22,0.0,1
Loyal Customer,44,Business travel,Business,2437,2,2,5,2,3,4,5,5,5,5,5,3,5,4,0,0.0,1
